id_ruelle,arrondissement,limite_1,limite_2,longueur_m,largeur_m,type_surface,amenagement_vert,condition_surface,condition_drainage,cote_globale,commentaires
104004953,Sud-Ouest,rue De Champigny,rue Le Caron,41,4,Béton,0,Bon,Très bon,2.5,Bacs à fleurs et bollards à l'entrée rue Le Caron - Revêtement mixte béton et asphalte
104004954,Sud-Ouest,rue Leprohon,rue De Champigny,41,3.9,Béton,0,Très bon,Très bon,1.5,
104005140,Sud-Ouest,rue Desnoyers,rue De Courcelle,95,5.3,Asphalte,0,Très bon,Très bon,1.5,Identifiée comme chemin privé - accès contrôlé par barrière
104005141,Sud-Ouest,rue De Richelieu,rue du Collège,119,4.3,Béton,0,Passable,Très bon,3,Revêtement mixte béton et asphalte
104005142,Sud-Ouest,rue D'Arcy-McGee,rue Springland,114,4.5,Béton,0,Très bon,Très bon,1.5,Tranché au centre de la chaussée - Perforation du pourtour de la grille du puisard
104005143,Sud-Ouest,rue Allard,boulevard des Trinitaires,123,4.3,Béton,0,Très bon,Très bon,0.5,
104005144,Sud-Ouest,rue Drake,rue Marc-Sauvalle,91,5.9,Béton,0,Très bon,Bon,1.5,
104005145,Sud-Ouest,rue Allard,rue Laurendeau,133,4.1,Béton,0,Très bon,Très bon,1.5,
104004957,Sud-Ouest,rue Le Caron,rue Galt,38,4.3,Béton,0,Bon,Très bon,2.5,
104004958,Sud-Ouest,rue Leprohon,rue De Champigny,42,3.9,Béton,0,Passable,Très bon,3,
104004959,Sud-Ouest,rue Briand,rue Hadley,38,4.3,Asphalte,0,Très bon,Très bon,1.5,
104004960,Sud-Ouest,rue Jogues,avenue De Montmagny,36,4.5,Béton,0,Très bon,Très bon,1.5,
104004961,Sud-Ouest,rue De Champigny,rue Leprohon,42,4,Béton,0,Passable,Très bon,3.5,
104004962,Sud-Ouest,rue Butternut,rue De Courcelle,36,4.6,Béton,0,Très bon,Très bon,1.5,
104004963,Sud-Ouest,rue Wellington,rue Favard,40,4.2,Béton,0,Très bon,Très bon,0.5,
104004964,Sud-Ouest,rue de Coleraine,rue de Rozel,31,5.4,Béton,0,Très bon,Très bon,1.5,
104004965,Sud-Ouest,rue De Richelieu,rue Saint-Antoine Ouest,45,3.7,Asphalte,0,Bon,Très bon,2,
104004966,Sud-Ouest,boulevard Monk,rue Briand,28,6.1,Asphalte,0,Très bon,Très bon,1.5,
104004967,Sud-Ouest,avenue Marin,avenue Walker,32,5.3,Béton,0,Passable,Très bon,3,Revêtement mixte béton et asphalte - Excavation en tranché non recouverte au centre de la chaussée
104005151,Sud-Ouest,rue Laurendeau,rue Hadley,134,4.2,Béton,0,Très bon,Très bon,0.5,
104004767,Sud-Ouest,rue Jacques-Hertel,rue Cardinal,28,4.2,Béton,0,Très bon,Très bon,2,
104004768,Sud-Ouest,rue Cardinal,Dennoville,27,4.4,Béton,0,Très bon,Très bon,1.5,
104004769,Sud-Ouest,rue De Maricourt,rue De Biencourt,32,3.7,Béton,0,Très bon,Très bon,0.5,Revêtement mixte béton et asphalte
104004770,Sud-Ouest,rue Jogues,avenue De Montmagny,30,3.9,Béton,1,Très bon,Très bon,0.5,Ruelle identifiée verte - Bacs à fleurs et bollards accès rue Jogues
104004771,Sud-Ouest,rue Denonville,rue De Villiers,27,4.3,Béton,0,Très bon,Très bon,0.5,
104004772,Sud-Ouest,rue Cardinal,rue Denonville,27,4.3,Béton,0,Très bon,Très bon,1.5,
104004968,Sud-Ouest,rue Jolicoeur,rue Jacques-Hertel,28,6.1,Béton,0,Très bon,Très bon,0.5,
104004969,Sud-Ouest,rue Charlevoix,rue Butler,35,4.8,Béton,0,Très bon,Très bon,0.5,
104004970,Sud-Ouest,rue Jacques-Hertel,rue Leprohon,43,3.9,Béton,0,Très bon,Très bon,2,
104004971,Sud-Ouest,rue De Biencourt,rue Jacques-Hertel,29,5.9,Béton,0,Très bon,Très bon,1.5,
104004972,Sud-Ouest,rue De Villiers,rue Le Caron,35,4.9,Asphalte,0,Très bon,Très bon,0.5,
104004973,Sud-Ouest,rue Jogues,avenue De Montmagny,33,5.2,Béton,0,Très bon,Très bon,0.5,
104004974,Sud-Ouest,rue De Biencourt,rue Jacques-Hertel,29,6,Béton,0,Bon,Très bon,2,
104004775,Sud-Ouest,rue De Biencourt,rue Jacques-Hertel,32,3.7,Béton,0,Très bon,Très bon,1.5,Affaissement des deux grilles de puisard
104004776,Sud-Ouest,Rue Hurteau,rue Dumas,25,4.7,Béton,0,Très bon,Très bon,2,Affaissement de la grille du puisard
104004777,Sud-Ouest,rue Bourgeoys,rue Sainte-Madeleine,30,4,Béton,0,Très bon,Très bon,1.5,
104004778,Sud-Ouest,avenue Clifford,rue Allard,30,4,Béton,0,Très bon,Très bon,1.5,
104004779,Sud-Ouest,rue Dumas,rue D'Aragon,30,4,Béton,0,Très bon,Très bon,1.5,
104004780,Sud-Ouest,rue Lacroix,avenue De Montmagny,31,3.9,Béton,0,Très bon,Très bon,0.5,
104004781,Sud-Ouest,rue de Biencourt,rue Jacques-Hertel,27,4.4,Asphalte,0,Très bon,Très bon,0.5,
104004782,Sud-Ouest,rue De Biencourt,rue De Maricourt,26,4.5,Béton,0,Très bon,Très bon,1.5,Bollards accès rue de Maricourt
104004783,Sud-Ouest,avenue Lamont,rue Lacroix,31,3.9,Béton,0,Très bon,Très bon,1.5,
104004784,Sud-Ouest,rue Dumas,rue Hurteau,27,4.4,Béton,0,Très bon,Très bon,1.5,Revêtement mixte béton et asphalte
104004785,Sud-Ouest,rue Denonville,rue De Villiers,27,4.5,Béton,0,Bon,Très bon,2,
104004981,Sud-Ouest,rue De Champigny,rue Le Caron,40,4.4,Béton,0,Bon,Très bon,2,
104004585,Rosemont - La Petite-Patrie,rue Bellechasse,rue Beaubien Est,298,4.2,Béton,0,Passable,Bon,3.5,Revêtement mixte asphalte et béton
104004586,Rosemont - La Petite-Patrie,rue Saint-Zotique Est,rue Bélanger,281,4.5,Asphalte,0,Bon,Très bon,1.5,
104004587,Rosemont - La Petite-Patrie,rue Bellechasse,rue Beaubien Est,298,4.3,Asphalte,0,Très bon,Très bon,0.5,
104004588,Rosemont - La Petite-Patrie,rue de Bellechasse,rue Beaubien Est,298,4.3,Béton,0,Bon,Bon,2.5,Revêtement mixte asphalte et béton
104004786,Sud-Ouest,rue Jogues,avenue De Montmagny,32,3.8,Béton,0,Très bon,Très bon,1.5,
104004787,Sud-Ouest,rue Charon,rue Bourgeoys,31,3.9,Béton,0,Très bon,Très bon,1.5,
104004788,Sud-Ouest,avenue De Montmagny,rue Lacroix,32,3.8,Béton,0,Très bon,Très bon,0.5,
104004789,Sud-Ouest,boulevard De La Vérendrye,rue Raudot,31,3.9,Asphalte,0,Très bon,Très bon,1.5,
104004790,Sud-Ouest,rue Le Caron,rue Galt,37,3.2,Asphalte,0,Très bon,Très bon,1.5,Revêtement mixte asphalte et béton
104004791,Sud-Ouest,rue Lacroix,avenue De Montmagny,30,4,Béton,0,Très bon,Très bon,0.5,
104004792,Sud-Ouest,rue Agnès,rue du Couvent,27,4.4,Asphalte,0,Très bon,Très bon,0.5,
104004793,Sud-Ouest,rue Charon,rue Bourgeoys,30,4.1,Béton,0,Très bon,Très bon,0.5,
104004592,Rosemont - La Petite-Patrie,rue Bélanger,rue Jean-Talon Est,307,4.3,Asphalte,0,Bon,Bon,2.5,
104004593,Rosemont - La Petite-Patrie,rue Bélanger,rue Jean-Talon Est,286,4.7,Asphalte,0,Très bon,Très bon,0.5,
104004594,Rosemont - La Petite-Patrie,Saint-Zotique,rue Bélanger,301,4.4,Asphalte,0,Bon,Très bon,1.5,Dégradation intérieure prononcée de la structure circulaire d'un puisard
104004595,Rosemont - La Petite-Patrie,avenue du Mont-Royal Est,rue Rachel Est,321,4.2,Béton,1,bon,Mauvais,2.5,
104004596,Rosemont - La Petite-Patrie,rue Rachel Est,rue Sherbrooke Est,268,5.1,Béton,0,Bon,Bon,2.5,
104004597,Rosemont - La Petite-Patrie,rue Beaubien Est,rue Saint-Zotique Est,234,5.9,Asphalte,1,Passable,Bon,3,
104004799,Sud-Ouest,rue Jogues,Rue mazarin,28,4.3,Béton,0,Très bon,Très bon,1.5,
104004800,Sud-Ouest,rue Jacques-Hertel,rue Cardinal,27,4.5,Béton,0,Très bon,Très bon,0.5,
104004801,Sud-Ouest,rue Dumas,rue D'Aragon,30,4,Asphalte,0,Très bon,Très bon,1.5,
104004802,Sud-Ouest,rue Jogues,rue Mazarin,27,4.5,Béton,0,Bon,Très bon,2,
104004463,Rosemont - La Petite-Patrie,boulevard Rosemont,rue Holt,159,4.7,Aucun,,,,,Ruelle sans revêtement
104004598,Rosemont - La Petite-Patrie,avenue Laurier Est,boulevard Saint-Joseph Est,226,6.2,Béton,1,Bon,Bon,2.5,
104004599,Rosemont - La Petite-Patrie,rue Bélanger,-Rue saint Zotique,234,6.1,Asphalte,0,Bon,Bon,2.5,
104004600,Rosemont - La Petite-Patrie,rue de Bellechasse,boulevard Rosemont,296,4.9,Asphalte,1,Très bon,Très bon,0.5,Obstruction de terre dans les puisards
104004601,Rosemont - La Petite-Patrie,rue Rachel Est,rue Sherbrooke Est,311,4.6,Béton,0,Bon,Très bon,2,
104004602,Rosemont - La Petite-Patrie,rue Dandurand,boulevard Rosemont,250,5.8,Béton,0,Très bon,Très bon,0.5,
104004603,Rosemont - La Petite-Patrie,rue Jean-Talon Est,rue Bélanger,274,5.3,Béton,1,Bon,Bon,2.5,
104004604,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Beaubien Est,303,4.8,Asphalte,0,Bon,Passable,2.5,Dégradation intérieure d'un puisard nuisant au drainage de la ruelle
104004605,Rosemont - La Petite-Patrie,rue Beaubien Est,rue de Bellechasse,272,5.4,Asphalte,1,Très bon,Très bon,0.5,Présence de pavé au centre de la ruelle
104004469,Rosemont - La Petite-Patrie,rue Bélanger,-Rue saint Zotique,169,4.6,Béton,1,Très bon,Très bon,0.5,
104004470,Rosemont - La Petite-Patrie,avenue Laurier Est,rue Masson,200,3.9,Béton,1,Passable,Bon,3.5,Revêtement mixte asphalte et béton
104004471,Rosemont - La Petite-Patrie,rue Sherbrooke Est,rue Rachel Est,209,3.7,Asphalte,0,Très bon,Bon,1.5,
104004472,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Augier,166,4.8,Asphalte,0,Passable,Bon,3.5,Revêtement mixte asphalte et béton
104004607,Rosemont - La Petite-Patrie,boulevard Rosemont,avenue Henri-Julien,222,6.7,Asphalte,0,Très bon,Très bon,1.5,
104004608,Rosemont - La Petite-Patrie,rue Bélanger,rue Jean-Talon Est,259,5.8,Asphalte,0,Très bon,Très bon,0.5,
104004609,Rosemont - La Petite-Patrie,avenue Beaubien,rue de Bellechasse,276,5.7,Asphalte,0,Bon,Bon,3,
104004610,Rosemont - La Petite-Patrie,allée de Bellechasse,boulevard Rosemont,299,5.4,Asphalte,0,Passable,Bon,3.5,Présence de perforations au niveau d'un puisard
104004611,Rosemont - La Petite-Patrie,rue de Bellechasse,rue Beaubien Est,271,6,Asphalte,0,Très bon,Très bon,0.5,
104004474,Rosemont - La Petite-Patrie,rue Dandurand,boulevard Rosemont,191,4.2,Béton,0,Très bon,Très bon,0.5,
104004475,Rosemont - La Petite-Patrie,avenue Laurier Est,rue Masson,225,3.6,Béton,0,Bon,Très bon,2,
104004476,Rosemont - La Petite-Patrie,rue Beaubien Est,rue Bellechasse,184,4.5,Béton,1,Très bon,Très bon,1.5,
104004477,Rosemont - La Petite-Patrie,rue Saint-Zotique Ouest,rue Beaubien Ouest,250,3.3,Béton,0,Bon,Passable,3,
104004478,Rosemont - La Petite-Patrie,rue Augier,rue Saint-Zotique Est,180,4.6,Asphalte,0,Très bon,Très bon,0.5,
104004479,Rosemont - La Petite-Patrie,avenue Laurier Est,rue Masson,146,5.7,Béton,0,Passable,Très bon,3,
104004480,Rosemont - La Petite-Patrie,rue Masson,rue Dandurand,185,4.5,Béton,0,Très bon,Bon,1.5,
104004481,Rosemont - La Petite-Patrie,rue Masson,rue Dandurand,172,4.9,Asphalte,0,Très bon,Très bon,0.5,
104004616,Rosemont - La Petite-Patrie,boulevard Rosemont,rue de Bellechasse,297,6.3,Asphalte,0,Bon,Bon,2.5,
104004324,Rosemont - La Petite-Patrie,rue de Bellechasse,boulevard Rosemont,86,4.3,Béton,0,Très bon,Très bon,1.5,
104004325,Rosemont - La Petite-Patrie,rue Masson,rue Dandurand,94,4,Béton,1,Très bon,Très bon,0.5,
104004326,Rosemont - La Petite-Patrie,rue De Fleurimont,rue des Carrières,92,4.1,Asphalte,0,Bon,Très bon,1.5,
104004482,Rosemont - La Petite-Patrie,rue Masson,rue Dandurand,161,5.2,Béton,0,Bon,Bon,3,Mauvais état général des puisards
104004483,Rosemont - La Petite-Patrie,rue Beaubien Est,rue Bellechasse,192,4.4,Asphalte,0,Très bon,Très bon,2.5,Dégradation majeure à la surface d'un puisard
104004484,Rosemont - La Petite-Patrie,avenue Laurier Est,rue Masson,224,3.7,Béton,0,Passable,Bon,3,Revêtement mixte asphalte et béton
104004485,Rosemont - La Petite-Patrie,rue Saint-Zotique Est,rue Beaubien Est,147,5.7,Asphalte,0,Très bon,Très bon,0.5,
104004486,Rosemont - La Petite-Patrie,-Rue saint Zotique,rue Beaubien Est,274,3.1,Aucun,,,,,Ruelle sans revêtement
104004487,Rosemont - La Petite-Patrie,rue Beaubien Est,rue Bellechasse,191,4.6,Béton,0,Bon,Très bon,2,
104004488,Rosemont - La Petite-Patrie,rue Beaubien Est,rue de Bellechasse,248,3.5,Béton,0,Très bon,Bon,1.5,
104006345,Villeray - St-Michel - Parc-Extension,rue De Beaujeu,rue Bélanger,184,4.8,Béton,0,Bon,Très bon,2,
104006346,Villeray - St-Michel - Parc-Extension,boulevard Robert,rue Denis-Papin,262,3.4,,,,,,Ruelle sans revêtement (gravier)
104006347,Villeray - St-Michel - Parc-Extension,avenue Champagneur,rue Jean-Talon Ouest,235,3.7,Béton,0,Très bon,Très bon,0.5,
104006348,Villeray - St-Michel - Parc-Extension,avenue De L'Épée,rue de Liège Ouest,241,3.7,Béton,0,Très bon,Très bon,0.5,
104006349,Villeray - St-Michel - Parc-Extension,rue Bélanger,rue Jean-Talon Est,237,3.7,Béton,0,Très bon,Très bon,1.5,
104006350,Villeray - St-Michel - Parc-Extension,rue de Liège Ouest,rue Durocher,244,3.7,Béton,0,Très bon,Très bon,0.5,Revêtement mixte béton et gravier
104006351,Villeray - St-Michel - Parc-Extension,rue Jarry Est,rue Tillemont,245,3.7,Béton,0,Très bon,Très bon,1.5,Revêtement mixte asphalte et béton
104006352,Villeray - St-Michel - Parc-Extension,rue Saint-Roch,avenue Ogilvy,245,3.7,Béton,0,Très bon,Passable,2.5,
104006535,Ville-Marie,rue Logan,rue La Fontaine,28,3.8,Asphalte,1,Bon,Très bon,2.5,
104006536,Ville-Marie,rue Logan,rue La Fontaine,28,3.8,Asphalte,1,Très bon,Très bon,1.5,
104006537,Ville-Marie,rue Baile,rue Tupper,24,4.3,Asphalte,0,Très bon,Très bon,1.5,
104006538,Ville-Marie,avenue Holton,avenue Atwater,30,3.6,Asphalte,0,Très bon,Très bon,1.5,
104006387,Villeray - St-Michel - Parc-Extension,avenue De L'Épée,avenue Ball,242,4,Béton,0,Bon,Très bon,2,
104006388,Villeray - St-Michel - Parc-Extension,rue Champdoré,avenue Charland,175,5.5,Béton,0,Très bon,Très bon,0.5,
104006389,Villeray - St-Michel - Parc-Extension,rue Leman,rue de Liège Est,167,5.8,Béton,0,Bon,Passable,2.5,
104006390,Villeray - St-Michel - Parc-Extension,rue de Louvain Est,rue Legendre Est,266,3.7,Béton,0,Très bon,Bon,1.5,
104006391,Villeray - St-Michel - Parc-Extension,rue de Louvain Est,rue Legendre Est,266,3.7,Béton,0,Très bon,Très bon,0.5,Affaissement de la grille du puisard
104006392,Villeray - St-Michel - Parc-Extension,rue Deville,rue D'Hérelle,262,3.7,Béton,0,Très bon,Très bon,0.5,
104006393,Villeray - St-Michel - Parc-Extension,boulevard Robert,rue Denis-Papin,322,3.1,Béton,0,Très bon,Très bon,0.5,
104006435,Villeray - St-Michel - Parc-Extension,rue Everett,rue L.-O.-David,247,4.6,Béton,0,Bon,Bon,2,
104006436,Villeray - St-Michel - Parc-Extension,avenue De L'Épée,avenue De L'Épée,290,3.9,Béton,0,Très bon,Bon,1.5,
104006437,Villeray - St-Michel - Parc-Extension,rue Jean-Talon Est,rue Bélanger,308,3.7,Béton,1,Bon,Bon,2.5,Ruelle identifiée verte
104006438,Villeray - St-Michel - Parc-Extension,rue de Liège Est,avenue De Chateaubriand,178,6.5,Béton,0,Bon,Très bon,2,
104006439,Villeray - St-Michel - Parc-Extension,rue Everett,rue Jean-Talon Est,170,6.8,Béton,0,Bon,Bon,2.5,
104006440,Villeray - St-Michel - Parc-Extension,rue Tillemont,rue Jarry Est,245,4.8,Béton,0,Très bon,Très bon,0.5,
104006441,Villeray - St-Michel - Parc-Extension,rue Gounod,rue Jarry Est,239,4.9,Asphalte,0,Très bon,Très bon,0.5,
104006442,Villeray - St-Michel - Parc-Extension,rue De Castelnau Est,rue Faillon Est,230,5.2,Asphalte,0,Très bon,Très bon,0.5,
104005304,Verdun,rue Melrose,rue Argyle,35,3.2,Asphalte,0,Très bon,Très bon,0.5,
104005305,Verdun,rue Beatty,rue Moffat,29,3.8,Asphalte,0,Très bon,Très bon,1.5,
104005306,Verdun,4e avenue,5e avenue,25,4.5,Asphalte,0,Passable,Bon,3,
104005307,Verdun,5e avenue,4e avenue,31,3.6,Asphalte,0,Très bon,Très bon,1.5,
104005308,Verdun,6e avenue,5e avenue,33,3.4,Asphalte,0,Très bon,Très bon,0.5,
104005309,Verdun,rue Richard,boulevard LaSalle,23,4.9,Asphalte,0,Bon,Très bon,2,
104005310,Verdun,rue Evelyn,rue Gertrude,36,3.2,Asphalte,0,Bon,Très bon,2,
104005311,Verdun,rue Egan,rue Osborne,25,4.5,Béton,0,Très bon,Très bon,1.5,
104005312,Verdun,rue Egan,rue Osborne,27,4.3,Béton,0,Bon,Très bon,2,
104005509,Verdun,boulevard Champlain,Avenue Bannantyne,44,4.5,Asphalte,0,Très bon,Très bon,1.5,
104005510,Verdun,rue Wellington,boulevard Gaétan-Laberge,77,2.6,Asphalte,1,Très bon,Très bon,1.5,
104005511,Verdun,Avenue Bannantyne,rue de Verdun,53,3.8,Béton,0,Très bon,Très bon,1.5,
104005136,Sud-Ouest,rue Rose-de-Lima,rue Bérard,83,5.9,Béton,0,Très bon,Très bon,1.5,Bollards situés au centre de la ruelle
104005137,Sud-Ouest,rue Laurendeau,rue Hadley,108,4.6,Béton,0,Très bon,Très bon,1.5,
104005139,Sud-Ouest,rue Hadley,rue Dubois,119,4.2,Asphalte,0,Très bon,Très bon,1.5,"Tranché végétalisée au centre de la chaussée, près des deux entrées"
104005313,Verdun,5e avenue,6e avenue,34,3.3,Asphalte,0,Bon,Très bon,2,
104005314,Verdun,5e avenue,6e avenue,32,3.6,Asphalte,0,Passable,Très bon,2.5,
104005315,Verdun,3e avenue,2e avenue,27,4.2,Asphalte,0,Très bon,Très bon,0.5,
104005316,Verdun,4e avenue,5e avenue,25,4.6,Asphalte,0,Très bon,Très bon,0.5,
104005317,Verdun,rue Melrose,rue Argyle,34,3.4,Asphalte,0,Très bon,Très bon,0.5,
104005318,Verdun,boulevard LaSalle,rue Wellington,42,2.8,Asphalte,0,Bon,Bon,1.5,
104005319,Verdun,rue Osborne,rue Egan,29,4,Asphalte,0,Très bon,Très bon,1.5,
104005320,Verdun,boulevard Desmarchais,rue Melrose,26,4.6,,,,,,Ruelle sans revêtement
104005321,Verdun,3e avenue,4e avenue,26,4.5,Asphalte,0,Très bon,Très bon,2,
104005325,Verdun,3e avenue,4e avenue,26,4.5,Asphalte,0,Très bon,Très bon,0.5,
104005146,Sud-Ouest,rue Charlevoix,avenue Lionel-Groulx,91,6,Béton,0,Très bon,Très bon,1.5,Revêtement mixte béton et asphalte
104005147,Sud-Ouest,rue de Ryde,rue Charlevoix,116,4.7,Béton,0,Très bon,Très bon,1.5,
104005148,Sud-Ouest,rue Briand,rue Hadley,131,4.2,Asphalte,0,Très bon,Très bon,1.5,
104005149,Sud-Ouest,rue Jacques-Hertel,rue Denonville,122,4.5,Béton,0,Bon,Très bon,2,Dégradation localisé près de l'entrée rue Denonville
104005150,Sud-Ouest,rue De Champigny,rue Le Caron,116,4.8,Béton,0,Bon,Très bon,2,Revêtement mixte béton et asphalte
104005326,Verdun,3e avenue,4e avenue,26,4.5,Asphalte,0,Très bon,Très bon,1.5,
104005327,Verdun,rue Clémenceau,rue Lloyd-George,32,3.7,Asphalte,0,Très bon,Très bon,1.5,
104005328,Verdun,rue Beatty,rue Moffat,29,4.1,Asphalte,0,Très bon,Très bon,0.5,
104005329,Verdun,2e avenue,1re avenue,26,4.6,Asphalte,0,Très bon,Très bon,0.5,
104005330,Verdun,rue Caisse,avenue Atwater,34,3.5,Asphalte,0,Très bon,Très bon,0.5,
104005331,Verdun,rue Willibrord,1re avenue,39,3.1,Asphalte,0,Bon,Très bon,2,
104005332,Verdun,rue Beatty,rue Osborne,29,4.1,Asphalte,0,Bon,Très bon,2,
104005152,Sud-Ouest,rue Charon,rue de Coleraine,138,4.2,,,,,,Ruelle sans revêtement (gravier)
104005153,Sud-Ouest,rue Drake,rue Angers,161,3.6,Béton,0,Très bon,Très bon,1.5,Affaissement de la grille d'un puisard
104005154,Sud-Ouest,rue Jacques-Hertel,rue Beaulieu,150,3.9,,,,,,Ruelle sans revêtement (gravier)
104005155,Sud-Ouest,rue Fortune,rue de Liverpool,134,4.4,Béton,0,Très bon,Très bon,1.5,
104005156,Sud-Ouest,rue Fortune,rue Charon,123,4.8,Béton,0,Très bon,Très bon,1.5,
104005157,Sud-Ouest,rue Favard,rue Bourgeoys,177,3.4,,,,,,Ruelle sans revêtement (gravier)
104005158,Sud-Ouest,rue Allard,boulevard des Trinitaires,148,4.1,Béton,0,Très bon,Très bon,1.5,Affaissement de la grille du puisard
104005159,Sud-Ouest,rue Angers,rue Laurendeau,176,3.5,Béton,0,Très bon,Très bon,1.5,
104005160,Sud-Ouest,rue Eadie,rue Hadley,138,4.5,Béton,0,Très bon,Très bon,1.5,
104005161,Sud-Ouest,rue Allard,boulevard des Trinitaires,166,3.9,Béton,0,Très bon,Très bon,1.5,Zone de chantier
104005339,Verdun,rue Osborne,rue Beatty,30,4.1,Asphalte,0,Bon,Très bon,2,
104004975,Sud-Ouest,rue Holy Cross,rue Jolicoeur,51,3.4,,,,,,Ruelle sans revêtement (gravier)
104004976,Sud-Ouest,rue Le Caron,rue De Champigny,41,4.3,Béton,1,Très bon,Très bon,0.5,Ruelle identifiée verte - Bacs à fleurs et mobilier urbain à l'entrée rue Le Caron
104004977,Sud-Ouest,avenue Greene,avenue Walker,31,5.7,Asphalte,0,Très bon,Très bon,0.5,
104004978,Sud-Ouest,rue Hamilton,rue D'Aragon,32,5.5,Béton,0,Bon,Très bon,2,
104004979,Sud-Ouest,rue Favard,rue Wellington,39,4.6,Béton,0,Très bon,Très bon,1.5,
104004980,Sud-Ouest,rue Le Caron,rue Galt,43,4.1,Béton,0,Très bon,Très bon,1.5,
104005162,Sud-Ouest,rue Sainte-Émilie,rue Notre-Dame Ouest,219,3,Béton,1,Bon,Très bon,2,Ruelle identifiée verte - Tranchés végétalisées au centre de la chaussée
104005163,Sud-Ouest,rue D'Aragon,rue Raudot,156,4.3,Béton,0,Très bon,Très bon,1.5,Dégradation concentrée près des puisards
104005164,Sud-Ouest,rue D'Aragon,rue D'Aragon,205,3.3,,,,,,Ruelle sans revêtement (gravier)
104005165,Sud-Ouest,boulevard Desmarchais,rue Eadie,154,4.4,Béton,0,Très bon,Très bon,1.5,
104005166,Sud-Ouest,rue De Courcelle,avenue Palm,152,4.5,Asphalte,0,Bon,Très bon,2,Tranché végétalisée au centre de la chaussée
104004982,Sud-Ouest,avenue Ash,rue Fortune,32,5.6,Béton,0,Très bon,Très bon,1.5,
104004983,Sud-Ouest,avenue De Monts,avenue Lamont,30,5.9,Béton,0,Très bon,Très bon,1.5,
104004984,Sud-Ouest,rue D'Aragon,rue Hamilton,34,5.3,Béton,0,Très bon,Très bon,1.5,
104004985,Sud-Ouest,avenue De Monts,avenue Lamont,32,5.7,Béton,0,Très bon,Très bon,0.5,
104004986,Sud-Ouest,rue De Champigny,rue Le Caron,41,4.4,Béton,0,Bon,Très bon,2,
104004987,Sud-Ouest,rue Beaulieu,boulevard Monk,26,6.9,Asphalte,0,Très bon,Très bon,1.5,
104004988,Sud-Ouest,boulevard Monk,rue Briand,39,4.7,Asphalte,0,Très bon,Très bon,2,
104004989,Sud-Ouest,rue Drake,rue Marc-Sauvalle,31,5.8,Béton,0,Bon,Très bon,2,
104004990,Sud-Ouest,rue Charon,avenue Ash,30,6.1,Béton,0,Très bon,Très bon,1.5,
104004991,Sud-Ouest,rue Leprohon,rue Jacques-Hertel,48,3.8,Béton,0,Très bon,Très bon,1.5,
104004992,Sud-Ouest,rue Cazelais,rue Acorn,61,3,Asphalte,0,Très bon,Très bon,1.5,
104004993,Sud-Ouest,rue Le Caron,rue Galt,44,4.1,Béton,0,Bon,Très bon,2,
104004794,Sud-Ouest,rue Jogues,rue Mazarin,27,4.5,Béton,0,Très bon,Très bon,1.5,
104004795,Sud-Ouest,rue Acorn,rue Sainte-Clotilde,40,3,Béton,0,Bon,Très bon,2,
104004796,Sud-Ouest,rue De Maricourt,rue De Biencourt,28,4.3,Béton,0,Bon,Très bon,2,Affaissement du pourtour du puisard
104004797,Sud-Ouest,rue Dumas,rue D'Aragon,30,4.1,Béton,0,Très bon,Très bon,0.5,Bollards accès rue Dumas
104004798,Sud-Ouest,rue Denonville,rue De Villiers,27,4.5,Béton,1,Très bon,Très bon,0.5,Ruelle identifiée verte - Bacs à fleurs et bollards entrée rue De Viliers
104004994,Sud-Ouest,rue Mazarin,rue Hurteau,56,3.3,,,,,,Ruelle sans revêtement (végétation)
104004995,Sud-Ouest,avenue Ash,rue Charon,29,6.3,Béton,0,Très bon,Très bon,1.5,
104004996,Sud-Ouest,rue du Square-Sir-George-Étienne-Cartier,rue Beaudoin,37,5,Pavé,1,Très bon,Très bon,0.5,
104004997,Sud-Ouest,rue Jacques-Hertel,rue Jolicoeur,42,4.4,Béton,0,Très bon,Très bon,1.5,Dégradation de la structure interne d'un puisard
104004998,Sud-Ouest,rue Jacques-Hertel,rue Leprohon,48,3.9,Béton,0,Très bon,Très bon,1.5,
104004999,Sud-Ouest,rue Galt,rue Le Caron,44,4.2,Béton,0,Très bon,Très bon,0.5,
104005000,Sud-Ouest,rue Mazarin,rue Jogues,31,6.1,,,,,,Ruelle sans revêtement (gravier)
104004803,Sud-Ouest,rue D'Arcy-McGee,rue Allard,29,4.2,Béton,0,Très bon,Très bon,1.5,
104004804,Sud-Ouest,rue Hall,rue Favard,33,3.7,,,,,,Ruelle sans revêtement (gravier)
104004805,Sud-Ouest,rue Hadley,rue Briand,28,4.4,Béton,1,Très bon,Très bon,1.5,Bacs à fleurs à l'intersection des ruelles
104004806,Sud-Ouest,rue Dumas,rue D'Aragon,30,4.1,Béton,0,Très bon,Très bon,1.5,
104004807,Sud-Ouest,rue de Rozel,rue Rushbrooke,28,4.3,Asphalte,0,Très bon,Très bon,1.5,
104004808,Sud-Ouest,rue Sainte-Madeleine,rue Bourgeoys,29,4.2,Béton,0,Très bon,Très bon,0.5,Bacs à fleurs accès rue Sainte-Madeleine
104004809,Sud-Ouest,avenue Irwin,avenue De Monts,31,4,Béton,0,Très bon,Très bon,1.5,
